c1,c2,c3,c4,c5,c6,c7
62011CO0462,Order of the Court (Sixth Chamber) of 14 December 2011. , Victor Cozman v Teatrul Municipal Târgovişte. , Reference for a preliminary ruling: Tribunalul Dâmboviţa - Romania. , Reference for a preliminary ruling - First Additional Protocol to the European Convention for the Protection of Human Rights and Fundamental Freedoms - Whether national legislation establishing reductions in the salaries of several categories of public-sector employee is lawful - Lack of connection to European Union law - Clear lack of jurisdiction of the Court. , Case C-462/11.
62011CO0483,Order of the Court (Sixth Chamber) of 14 December 2011. , Andrei Emilian Boncea and Others (C-483/11) and Mariana Budan (C 484/11) v Statul român. , Reference for a preliminary ruling: Tribunalul Argeş - Romania. , Reference for a preliminary ruling - Articles 43; 92(1) and 103(1 )of the Rules of Procedure - Charter of Fundamental Rights of the European Union - Compensation payable to persons sentenced in political trials under the Communist regime - Right to compensation for non-material harm suffered - Failure to implement European Union law - Court clearly lacking jurisdiction. , Joined cases C-483/11 and C-484/11.
62011CO0434,Order of the Court (Sixth Chamber) of 14 December 2011. , Corpul Naţional al Poliţiştilor v Ministerul Administraţiei şi Internelor (MAI) and Others. , Reference for a preliminary ruling: Tribunalul Alba - Romania. , Reference for a preliminary ruling - Charter of Fundamental Rights of the European Union - Admissibility of national legislation providing for salary reductions in relation to various categories of public officials - Failure to implement European Union law - Court clearly lacking jurisdiction. , Case C-434/11.
62010CO0519,Order of the Court (Seventh Chamber) of 18 November 2011. , Giovanni Colapietro v Ispettorato Centrale Repressioni Frodi. , Reference for a preliminary ruling: Tribunale di Bari - Italy. , Reference for a preliminary ruling - Articles 92(1); 103(1) and the second subparagraph of 104(3) of the Rules of Procedure - Wine sector - Regulation (EEC) No 822/87 and Regulation (EC) No 343/94 - Answer to the question admitting of no reasonable doubt - Manifest inadmissibility. , Case C-519/10.
62010CO0314,Order of the Court (Fifth Chamber) of 22 September 2011. , Hubert Pagnoul v Belgian State. , Reference for a preliminary ruling: Tribunal de première instance de Liège - Belgium. , Articles 92(1); 103(1) and the first subparagraph of Article 104(3) of the Rules of Procedure - Reference for a preliminary ruling - Examination of compatibility of national rule both with European Union law and with national Constitution -National legislation requiring preliminary review procedure in case of constitutionality - Charter of Fundamental Rights of the European Union - Need for a connection with European Union law - Manifest lack of jurisdiction of the Court of Justice. , Case C-314/10.
62010CO0538,Order of the Court (Fifth Chamber) of 22 September 2011.,Richard Lebrun and Marcelle Howet v Belgian State.,Reference for a preliminary ruling: Tribunal de première instance de Liège - Belgium.,Articles 92(1); 103(1); 104(3); first subparagraph; of the Rules of Procedure - Reference for a preliminary ruling - Examination of the conformity of a national provision with both European Union law and the national constitution - National legislation granting priority to an interlocutory procedure for the review of constitutionality - Charter of Fundamental Rights of the European Union - Requirement of link with European Union law - Clear absence of jurisdiction of the Court.,Case C-538/10.
62010CO0267,Order of the Court (Fifth Chamber) of 23 May 2011. , André Rossius (C 267/10) and Marc Collard (C 268/10) v Belgian State - Service public fédéral Finances. , References for a preliminary ruling: Tribunal de première instance de Namur - Belgium. , Article 6(1) TEU - Article 35 of the Charter of Fundamental Rights of the European Union - Possession and sale of manufactured smoking tobacco -National legislation authorising the levying of excise duty on tobacco products - Court manifestly incompetent. , Joined cases C-267/10 and C-268/10.
62009CO0457,Order of the Court (Fifth Chamber) of 1 March 2011.,Claude Chartry v Belgian State.,Reference for a preliminary ruling: Tribunal de première instance de Liège - Belgium.,Preliminary references - Clear lack of jurisdiction of the Court.,Case C-457/09.
62010CO0339,Order of the Court (Eighth Chamber) of 12 November 2010. , Krasimir Asparuhov Estov and Others v Ministerski savet na Republika Bulgaria. , Reference for a preliminary ruling: Varhoven administrativen sad - Bulgaria. , Preliminary references - Clear lack of jurisdiction of the Court. , Case C-339/10.
62009CO0361,Order of the Court (Fifth Chamber) of 5 February 2010. , Hans Molter v Federal Republic of Germany. , Appeal - Action brought by a natural or legal person against a Member State - Court of First Instance manifestly lacking jurisdiction. , Case C-361/09 P.
62008CO0497,Order of the Court (Third Chamber) of 12 January 2010. , Amiraike Berlin GmbH. , Reference for a preliminary ruling: Amtsgericht Charlottenburg - Germany. , Non-contentious proceedings - Appointment of the liquidator of a company - Lack of jurisdiction of the Court. , Case C-497/08.
62009CO0333,Order of the Court (Sixth Chamber) of 27 November 2009. , Sophie Noël v SCP Brouard Daude and Centre de Gestion et d'Étude AGS IDF EST. , Reference for a preliminary ruling: Conseil de prud'hommes de Caen - France. , Reference for a preliminary ruling - European Convention for the Protection of Human Rights and Fundamental Freedoms - International Covenant on Civil and Political Rights - Principle of equal treatment - Redundancy for economic reasons - No link with Community law - The Court of Justice’s manifest lack of jurisdiction. , Case C-333/09.
62008CO0519,Order of the Court (Seventh Chamber) of 24 April 2009.,Archontia Koukou v Elliniko Dimosio.,Reference for a preliminary ruling: Monomeles Protodikeio Athinon - Greece.,Article 104(3); first paragraph; of the Rules of Procedure - Social Policy - Directive 1999/70/EC - Clauses 5 and 8 of the Framework Agreement on fixed-term work - Public sector fixed-term employment contracts - Successive contracts - Reduction in the general level of protection of workers - Measures intended to prevent abuse - Penalties - Absolute prohibition on conversion of fixed-term employment contracts to contracts of indefinite duration in the public sector - Consequences of incorrect transposition of a directive - Interpretation in conformity with Community law.,Case C-519/08.
62008CO0217,Order of the Court (Seventh Chamber) of 17 March 2009. , Rita Mariano v Istituto nazionale per l'assicurazione contro gli infortuni sul lavoro (INAIL). , Reference for a preliminary ruling: Tribunale ordinario di Milano - Italy. , Article 104(3) of the Rules of Procedure - Equal treatment in employment matters - Articles 12 EC and 13 EC - Grant of survivor’s benefit - National rules providing for differences in treatment between surviving spouses and surviving cohabitees. , Case C-217/08.
62007CO0361,Order of the Court (Seventh Chamber) of 16 January 2008. , Olivier Polier v Najar EURL. , Reference for a preliminary ruling: Conseil de prud’hommes de Beauvais - France. , Reference for a preliminary ruling - Charter of Fundamental Rights of the European Union - Convention No 158 of the International Labour Organisation - European Social Charter - Dismissal of an employee without valid reason - Manifest lack of jurisdiction of the Court. , Case C-361/07.
62006CO0302,Order of the Court (Third Chamber) of 25 January 2007. , František Koval'ský v Mesto Prešov and Dopravný podnik Mesta Prešov; a.s. , Reference for a preliminary ruling: Krajský súd v Prešove - Slovakia. , Reference for a preliminary ruling - Protocol to the Convention on the Protection of Human Rights and Fundamental Freedoms - Property law - Electrical installations on private land without compensation for the owners - Lack of jurisdiction of the Court. , Case C-302/06.
62004CO0328,Order of the Court (Fourth Chamber) of 6 October 2005. , Criminal proceedings against Attila Vajnai. , Reference for a preliminary ruling: Fővárosi Bíróság - Hungary. , Reference for a preliminary ruling - Interpretation of the principle of non-discrimination - National provision prohibiting; on pain of criminal prosecution; the use in public of a symbol consisting of a five-point red star - Lack of jurisdiction of the Court. , Case C-328/04.
62003CO0206,Order of the Court (First Chamber) of 19 January 2005.,Commissioners of Customs &amp; Excise v SmithKline Beecham plc.,Reference for a preliminary ruling: High Court of Justice (England and Wales); Chancery Division - United Kingdom.,Article 104; paragraphe 3; du règlement de procédure - Tarif douanier commun - Positions tarifaires - Patchs à la nicotine - Valeur juridique d'un avis de classement de l'Organisation mondiale des douanes.,Case C-206/03.
62003CO0396,Order of the Court (Fourth Chamber) of 3 June 2005. , Magnus Killinger v Federal Republic of Germany; Council of the European Union and Commission of the European Communities. , Appeal - German graduates of Higher Colleges of Law - Discrimination. , Case C-396/03 P.
62004CO0317,Order of the Court (Grand Chamber) of 17 March 2005. , European Parliament v Council of the European Union. , Intervention. , Case C-317/04.
62004CO0318,Order of the Court (Grand Chamber) of 17 March 2005. , European Parliament v Commission of the European Communities. , Intervention. , Case C-318/04.
62003CO0438,Order of the Court (Fifth Chamber) of 11 February 2004.,Antonio Cannito v La Fondiaria Assicurazioni SpA (C-438/03); Pasqualina Murgolo v Assitalia Assicurazioni SpA (C-439/03); Vincenzo Manfredi v Lloyd Adriatico Assicurazioni SpA (C-509/03) and Nicolò Tricarico v Assitalia Assicurazioni SpA (C-2/04).,Reference for a preliminary ruling: Giudice di pace di Bitonto - Italy.,Reference for a preliminary ruling - Inadmissibility.,Joined cases C-438/03; C-439/03; C-509/03 and C-2/04.
62003CO0224,Order of the Court (Fourth Chamber) of 9 December 2003. , Italian Republic v Commission of the European Communities. , Transition from the ECSC regime to the EC regime - Application for declaratory relief - Lack of jurisdiction of the Court. , Case C-224/03.
62001CO0204,Order of the Court (Fourth Chamber) of 5 November 2002. , Tilmann Klett v Bundesministerin für Bildung; Wissenschaft und Kultur. , Reference for a preliminary ruling: Verwaltungsgerichtshof - Austria. , Article 104(3) of the Rules of Procedure - Freedom to provide services - Directives 78/686/EEC and 93/16/EEC - Mutual recognition of diplomas; certificates and other qualifications - Admission to training for dentists - Act of Accession of the Republic of Austria. , Case C-204/01.
62001CO0080,Order of the Court (First Chamber) of 22 November 2001. , Société Michel v Recettes des douanes. , Reference for a preliminary ruling: Tribunal d'instance de Châteauroux - France. , Case C-80/01.
61998CO0377,Order of the President of the Court of 25 July 2000. , Kingdom of the Netherlands v Council of the European Union and European Parliament. , Application for interim measures - Suspension of operation of a measure - Urgency - Directive 98/44/EC - Legal protection of biotechnological inventions. , Case C-377/98 R.
61998CO0376,Order of the Court of 3 April 2000. , Federal Republic of Germany v European Parliament and Council of the European Union. , Removal of documents. , Case C-376/98.
61997CO0361,Order of the Court (Second Chamber) of 25 May 1998. , Rouhollah Nour v Burgenländische Gebietskrankenkasse. , Reference for a preliminary ruling: ASVG-Landesberufungskommission für das Burgenland - Austria. , Reference for a preliminary ruling - Lack of jurisdiction of the Court. , Case C-361/97.
61979CO0105,Order of the Court of 27 June 1979. , Henri Godard v Garantie mutuelle des fonctionnaires. , Reference for a preliminary ruling: Tribunal d'instance de Hayange - France. , Case 105/79.
62011CO0569,Order of the President of the Court of 29 March 2012. , Bruno Gollnisch v European Parliament. , Appeal - Application for interim measures. , Case C-569/11 P(R).
62011CO0570,Order of the President of the Court of 29 March 2012. , Bruno Gollnisch v European Parliament. , Appeal - Application for interim measures. , Case C-570/11 P(R).
62010CO0496,Order of the Court (Sixth Chamber) of 19 January 2012. , Criminal proceedings against Aldo Patriciello. , Reference for a preliminary ruling: Giudice di Pace di Venafro - Italy. , Article 104(3); first subparagraph of the Rules of Procedure - Member of the European Parliament - Protocol on Privileges and Immunities - Article 8 - Criminal proceedings for the offence of insulting behaviour - Statements made outside the precincts of the European Parliament - Definition of expression of an opinion in the performance of parliamentary duties - Immunity - Conditions. , Case C-496/10.
61997CO0315,Order of the Court (Second Chamber) of 3 March 1999. , Diego Echauz Brigaldi; César Montoliu García; María Jesús Ruíz Monroy; Carmen Ochoa de Michelena; Maria Carmen Labrador Rubio and Leopoldo Fabra Utray v Commission of the European Communities. , Appeal - Officials - Decisions of the Commission refusing to grant special leave for elections and travelling time - Appeal manifestly inadmissible and manifestly unfounded. , Case C-315/97 P.
61995CO0173,Order of the Court (First Chamber) of 14 December 1995. , Anne Hogan v Court of Justice of the European Communities. , Appeal clearly inadmissible and clearly unfounded. , Case C-173/95 P.
61988CO0002(02),Order of the Court of 6 December 1990. , J. J. Zwartveld and Others , Request for mutual assistance: Rechter-commissaris bij de Arrondissementsrechtbank Groningen - Netherlands. , Commission - National court - Inviolability of documents. , Case C-2/88 Imm.
61988CO0002(01),Order of the Court of 13 July 1990. , J. J. Zwartveld and others. , Request for mutual assistance: Rechter-commissaris bij de Arrondissementsrechtbank Groningen - Netherlands. , Commission - National judge - Request for judicial cooperation - Inviolability of documents. , Case C-2/88 Imm.
61986CO0085,Order of the Court of 3 July 1986. , Commission of the European Communities v Board of Governors of the European Investment Bank. , Admissibility. , Case 85/86.
61981CO0229,Order of the Court of 9 February 1982. , CO.DE.MI. SpA v Commission of Euratom. , Application by the President of the Tribunale; Varese; for the enforcement of an order previously made by him. , Case 229/81.
61968CO0002,Order of the Court of 17 December 1968. , Ufficio Imposte di Consumo di Ispra v Commission of the European Communities. , Case 2-68.
61963CO0085,Order of the Court of 25 September 1963. , Application for authorization to notify the European Economic Community of an assignment of salary. , Case 85-63.
62015CO0309(01),Order of the Court (Ninth Chamber) of 14 December 2017.,MIP Metro Group Intellectual Property GmbH &amp; Co. KG v Real Express Srl.,Taxation of costs.,Case C-309/15 P-DEP.
62017CO0551,Order of the Court (Tenth Chamber) of 23 November 2017.,Ukraine v Oleksandr Viktorovych Yanukovych.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — Appeal relating solely to the amount of the costs set at first instance — Manifest inadmissibility.,Case C-551/17 P.
62017CO0549,Order of the Court (Tenth Chamber) of 23 November 2017.,Ukraine v Council of the European Union.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — Appeal relating solely to the amount of the costs set at first instance — Manifest inadmissibility.,Case C-549/17 P.
62017CO0550,Order of the Court (Tenth Chamber) of 23 November 2017.,Ukraine v Olga Stanislavivna Yanukovych.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — Appeal relating solely to the amount of the costs set at first instance — Manifest inadmissibility.,Case C-550/17 P.
62015CO0586(01),Order of the Court (Seventh Chamber) of 9 November 2017.,Nestlé Unternehmungen Deutschland GmbH v Lotte Co. Ltd.,Taxation of costs — Manifest inadmissibility.,Case C-586/15 P-DEP.
62012CO0171(01),Order of the Court (Fifth Chamber) of 6 October 2017.,Giulio Gambettola v Carrols Corp.,Taxation of costs.,Case C-171/12 P-DEP.
62013CO0325,Order of the Court (Eighth Chamber) of 13 July 2017.,Peek &amp; Cloppenburg KG v Peek &amp; Cloppenburg KG.,Taxation of costs.,Case C-325/13 P-DEP.
62015CO0061(01),Order of the Court (Eighth Chamber) of 4 July 2017.,European Aviation Safety Agency v Heli-Flight GmbH &amp; Co. KG.,Taxation of costs.,Case C-61/15 P-DEP.
62012CO0546(01),Order of the Court (Tenth Chamber) of 14 June 2017.,Community Plant Variety Office v Ralf Schräder.,Taxation of costs.,Case C-546/12 P-DEP.
62014CO0064(01),Order of the Court (Third Chamber) of 9 November 2016.,European Central Bank v Sven A. von Storch.,Taxation of costs.,Case C-64/14 P-DEP.
62015CO0522(01),Order of the Court (Sixth Chamber) of 27 October 2016.,Siderurgica Latina Martin SpA (SLM) and Ori Martin SA v European Commission.,Taxation of costs.,Case C-522/15 P-DEP.
62012CO0591,Order of the Court (Sixth Chamber) of 21 July 2016.,Panrico; SA v Bimbo; SA.,Taxation of costs.,Case C-591/12 P-DEP.
62012CO0546,Order of the Court (Tenth Chamber) of 20 July 2016.,Jørn Hansson v Ralf Schräder.,Taxation of costs.,Case C-546/12 P-DEP.
62016CO0157,Order of the Vice-President of the Court of 21 June 2016.,Bundesverband der Pharmazeutischen Industrie e. V. v European Commission.,Appeal — Intervention — Interest in the result of the case.,Case C-157/16 P(I).
62014CO0035(01),Order of the Court (Second Chamber) of 25 February 2016. , Gamesa Eólica; SL v Enercon GmbH. , Taxation of costs. , Case C-35/14 P-DEP.
62012CO0015,Order of the Court (Ninth Chamber) of 19 February 2016.,Council of the European Union v Dashiqiao Sanqiang Refractory Materials Co. Ltd.,Taxation of costs.,Case C-15/12 P-DEP.
62011CO0617(01),Order of the Court (Ninth Chamber) of 14 January 2016. , European Commission v Luigi Marcuccio. , Taxation of costs. , Case C-617/11 P-DEP.
62012CO0534(01),Order of the Court (Ninth Chamber) of 14 January 2016. , European Commission v Luigi Marcuccio. , Taxation of costs. , Case C-534/12 P-DEP.
62013CO0669(01),Order of the Court (Sixth Chamber) of 12 November 2015.,AFT Pharmaceuticals Ltd v Mundipharma GmbH.,Taxation of costs.,Case C-669/13 P-DEP.
62012CO0601,Order of the Court (Seventh Chamber) of 15 October 2015. , Council of the European Union v Ningbo Yonghong Fasteners Co. Ltd. , Taxation of costs. , Case C-601/12 P-DEP.
62015CO0418,Order of the Vice-President of the Court of 6 October 2015.,Cap Actions SNCM v European Commission.,Appeal — Intervention — Interest in the result of the case.,Case C-418/15 P(I).
62015CO0410,Order of the Vice-President of the Court of 6 October 2015.,Comité d'entreprise de la Société nationale maritime Corse Méditerranée (SNCM) v European Commission.,Appeal — Intervention — Interest in the result of the case.,Case C-410/15 P(I).
62013CO0141,Order of the Court (Seventh Chamber) of 26 February 2015. , Wedl &amp; Hofmann GmbH v Reber Holding GmbH &amp; Co. KG. , Taxation of costs. , Case C-141/13 P-DEP.
62013CO0435(01),Order of the Court (Second Chamber) of 3 December 2014. , Qwatchme A/S v Erich Kastenholz. , Taxation of costs. , Case C-435/13 P-DEP.
62014CO0259,Order of the Court (Sixth Chamber) of 4 December 2014. , ADR Center Srl v European Commission. , Appeal - Contracts for projects on the mediation procedure - Decision to proceed with partial recovery of an advance payment made to the appellant company following an audit - Inadmissibility of the action - Legal representation - Lawyer who is not a third party in relation to the appellant. , Case C-259/14 P.
62009CO0471,Order of the Court (Fifth Chamber) of 16 October 2014. , Comunidad Autónoma de La Rioja v Territorio Histórico de Vizcaya - Diputación Foral de Vizcaya and Others. , Taxation of costs. , Cases C-471/09 P-DEP to C-473/09 P-DEP.
62009CO0474,Order of the Court (Fifth Chamber) of 16 October 2014. , Comunidad autónoma de La Rioja v Territorio Histórico de Vizcaya - Diputación Foral de Vizcaya and Others. , Taxation of costs. , Cases C-474/09 P-DEP to C-476/09 P-DEP.
62010CO0553,Order of the Court (Tenth Chamber) of 30 January 2014. , Éditions Odile Jacob SAS v European Commission and Lagardère SCA. , Taxation of costs. , Cases C-553/10 P-DEP and C-554/10 P-DEP.
62010CO0404(01),Order of the Court (Tenth Chamber) of 28 November 2013. , Lagardère SCA v Éditions Odile Jacob SAS. , Taxation of costs. , Case C-404/10 P-DEP.
62011CO0406(01),Order of the Court (Eighth Chamber) of 5 December 2013. , Atlas Air Inc. v Atlas Transport GmbH. , Taxation of costs. , Case C-406/11 P-DEP.
62010CO0551,Order of the Court (Tenth Chamber) of 28 November 2013. , Lagardère SCA v Éditions Odile Jacob SAS. , Taxation of costs. , Case C-551/10 P-DEP.
62011CO0582(01),Order of the Court (Eighth Chamber) of 14 November 2013. , Schwaaner Fischwaren GmbH v Rügen Fisch AG. , Taxation of costs. , Case C-582/11 P-DEP.
62009CO0038,Order of the Court (Eighth Chamber) of 10 October 2013.,Community Plant Variety Office v Ralf Schräder.,Taxation of costs.,Case C‑38/09 P-DEP.
62011CO0554(01),Order of the Court (Second Chamber) of 24 October 2013.,Internationaler Hilfsfonds eV v European Commission.,Taxation of costs.,Case C‑554/11 P-DEP.
62009CO0521,Order of the Court (Eighth Chamber) of 1 October 2013. , Elf Aquitaine SA v European Commission. , Taxation of costs. , Case C-521/09 P-DEP.
62005CO0075,Order of the Court (First Chamber) of 4 July 2013.,Kronofrance SA v Federal Republic of Germany and Others.,Taxation of costs.,Joined Cases C‑75/05 P-DEP and C‑80/05 P-DEP.
62009CO0496,Order of the Court (Third Chamber) of 11 July 2013. , Italian Republic v European Commission. , Interpretation of a judgment - Inadmissibility. , Case C-496/09 INT.
62011CO0208(01),Order of the Court (Fifth Chamber) of 16 May 2013.,Internationaler Hilfsfonds eV v European Commission.,Taxation of costs.,Case C‑208/11 P-DEP.
62007CO0498,Order of the Court (First Chamber) of 16 May 2013. , Deoleo SA v Aceites del Sur-Coosur SA. , Taxation of costs. , Case C-498/07 P-DEP.
62008CO0432(01),Order of the Court (Seventh Chamber) of 28 February 2013. , European Commission v Luigi Marcuccio. , Taxation of costs. , Case C-432/08 P-DEP.
62008CO0528(01),Order of the Court (Seventh Chamber) of 28 February 2013. , European Commission v Luigi Marcuccio. , Taxation of costs. , Case C-528/08 P-DEP.
62009CO0465,Order of the Court (Fifth Chamber) of 28 February 2013. , Comunidad Autónoma de La Rioja v Territorio Histórico de Álava - Diputación Foral de Vizcaya and Others. , Taxation of costs. , Case C-465/09 P-DEP.
62008CO0513(01),Order of the Court (Seventh Chamber) of 28 February 2013. , European Commission v Luigi Marcuccio. , Taxation of costs. , Case C-513/08 P-DEP.
62012CO0304,Order of the Court (Seventh Chamber) of 7 February 2013. , Petrus Kerstens v European Commission. , Appeal - Taxation of costs - Principle of non-discrimination - Obligation to state reasons - Distortion of the facts - Appeal manifestly inadmissible. , Case C-304/12 P.
62010CO0252,Order of the Court (Tenth Chamber) of 13 December 2012. , European Maritime Safety Agency (EMSA) v Evropaïki Dynamiki - Proigmena Systimata Tilepikoinonion Pliroforikis kai Tilematikis AE. , Taxation of costs. , Case C-252/10 P-DEP.
62009CO0254,Order of the Court (First Chamber) of 12 October 2012. , Zafra Marroquineros; SL v Calvin Klein Trademark Trust. , Taxation of costs. , Case C-254/09 P-DEP.
62010CO0005(02),Order of the Court (Fifth Chamber) of 12 September 2012. , Klosterbrauerei Weissenohe GmbH &amp; Co. KG v Giampietro Torresan. , Taxation of costs. , Case C-5/10 P-DEP.
62007CO0197(01),Order of the Court (Seventh Chamber) of 19 September 2012.,TDK Kabushiki Kaisha (TDK Corp.) v Aktieselskabet af 21. november 2001 and Office for Harmonisation in the Internal Market (Trade Marks and Designs).,Taxation of costs.,Case C‑197/07 P-DEP.
62011CO0191(01),Order of the Court (Eighth Chamber) of 10 July 2012. , Norma Lebensmittelfilialbetrieb GmbH &amp; Co. KG v Yorma's AG. , Taxation of costs. , Case C-191/11 P-DEP.
62010CO0451(01),Order of the Court (Sixth Chamber) of 7 June 2012. , France Télévisions SA v Télévision française 1 SA (TF1). , Taxation of costs. , Case C-451/10 P-DEP.
62006CO0323(01),Order of the Court (Eighth Chamber) of 31 January 2012. , European Commission v Theodoros Kallianos. , Taxation of costs. , Case C-323/06 P-DEP.
62006CO0363,Order of the Court (Eighth Chamber) of 20 February 2008.,Comunidad Autónoma de Valencia - Generalidad Valenciana v Commission of the European Communities.,Appeal - Article 119 of the Rules of Procedure - Article 19 of the Statute of the Court of Justice - Representation by a lawyer - Compliance with the essential procedural requirements of the Rules of Procedure - Principle of non-discrimination - Appeal in part manifestly inadmissible and in part manifestly unfounded.,Case C-363/06 P.
62017CO0651,Order of the Court (Sixth Chamber) of 12 April 2018.,Grupo Osborne SA v European Union Intellectual Property Office.,Case C-651/17 P.
62017CO0327,Order of the Court (Seventh Chamber) of 12 April 2018.,Cryo-Save AG v European Union Intellectual Property Office.,Case C-327/17 P.
62017CO0642,Order of the Court (Tenth Chamber) of 22 March 2018.,Arrigoni SpA v European Union Intellectual Property Office.,Case C-642/17 P.
62017CO0560,Order of the Court (Eighth Chamber) of 13 March 2018.,Mediaexpert sp. z o.o. v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Invalidity proceedings — Figurative mark in black; yellow and white; containing the word element ‘mediaexpert’ — Failure to submit a translation of the registration certificate for the earlier mark — Rejection of the application for a declaration of invalidity.,Case C-560/17 P.
62017CO0529,Order of the Court (Eighth Chamber) of 22 February 2018.,Isabel Martín Osete v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Revocation proceedings — Word mark AN IDEAL WIFE — Declaration of revocation.,Case C-529/17 P.
62017CO0538,Order of the Court (Ninth Chamber) of 30 January 2018.,Thomas Murphy v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court — Community design — Invalidity proceedings — Community Design No 002-159-640-0002 (electronic wristband) — Rejection of the application for a declaration of invalidity.,Case C-538/17 P.
62017CO0553,Order of the Court (Tenth Chamber) of 24 January 2018.,Windfinder R &amp; L Co. KG v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court — EU trade mark — Application for the registration of the word mark Windfinder — Absolute grounds for refusal — Regulation (EC) No 207/2009 — Article 7(1)(b) and (c) — Rejection in part of the application.,Case C-553/17 P.
62016CO0678,Order of the Court (Eighth Chamber) of 18 January 2018.,Monster Energy Company v European Union Intellectual Property Office (EUIPO).,Appeal — Rules of Procedure — Article 181 — EU trade mark — Opposition proceedings — Figurative mark containing the word elements ‘HotoGo self-heating can technology’ — Composite mark — Application for registration — Opposition — Rejection — Appeal manifestly inadmissible.,Case C-678/16 P.
62017CO0536,Order of the Court (Ninth Chamber) of 17 January 2018.,Josel; SL v European Union Intellectual Property Office (EUIPO).,Appeal — Article 181 of the Rules of Procedure — EU trade mark — Opposition proceedings — Registration of the word mark NN — Opposition dismissed — No genuine use of the earlier mark.,Case C-536/17 P.
62017CO0570,Order of the Court (Tenth Chamber) of 16 January 2018.,Lackmann Fleisch- und Feinkostfabrik GmbH v European Union Intellectual Property Office (EUIPO).,Appeal — EU trade mark — Article 181 of the Rules of Procedure of the Court of Justice — Application for registration of the figurative mark containing the word element ‘медведь’ — Dismissal of application.,Case C-570/17 P.
62017CO0559,Order of the Court (Tenth Chamber) of 11 January 2018.,Cafés Pont SL v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure — Regulation (EC) No 207/2009 — EU trade mark — Figurative mark containing the word elements ‘Art’s Cafè’ — Article 51(1)(a) — Declaration of revocation — Article 15(1); second paragraph; point (a) — No genuine use of the trade mark — Probative value of the evidence.,Case C-559/17 P.
62015CO0309(01),Order of the Court (Ninth Chamber) of 14 December 2017.,MIP Metro Group Intellectual Property GmbH &amp; Co. KG v Real Express Srl.,Taxation of costs.,Case C-309/15 P-DEP.
62017CO0499,Order of the Court (Seventh Chamber) of 14 December 2017.,Miguel Torres; SA v Alma-The Soul of Italian Wine LLLP.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Opposition proceedings — Regulation (EC) No 207/2009 — Article 8(5) — Application for registration of the figurative mark containing the word elements ‘sotto il sole italiano’ and ‘sotto il sole’ — Opposition proceedings — Rejection of the application for registration — Annulment of the decision upholding the opposition.,Case C-499/17 P.
62017CO0101,Order of the Court (Eighth Chamber) of 14 December 2017.,Verus Eood v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Invalidity proceedings — EU word mark LUCEO — Declaration of invalidity.,Case C-101/17 P.
62017CO0468,Order of the Court (Tenth Chamber) of 13 December 2017.,Morton's of Chicago Inc. v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Invalidity proceedings — Relative ground for invalidity — Declaration of invalidity — Figurative mark MORTON’S — Earlier non-registered national trade marks — Interpretation and application of national law — Action for passing off.,Case C-468/17 P.
62017CO0520,Order of the Court (Seventh Chamber) of 30 November 2017.,X-cen-tek GmbH &amp; Co. KG v European Union Intellectual Property Office (EUIPO).,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Definition and acquisition of an EU trade mark — Figurative mark representing a triangle — Regulation (EC) No 207/2009 — Registration — Article 7(1)(b) — Absolute grounds for refusal — Mark devoid of distinctive character — Appeal in part manifestly inadmissible and in part manifestly unfounded.,Case C-520/17 P.
62015CO0586(01),Order of the Court (Seventh Chamber) of 9 November 2017.,Nestlé Unternehmungen Deutschland GmbH v Lotte Co. Ltd.,Taxation of costs — Manifest inadmissibility.,Case C-586/15 P-DEP.
62017CO0224,Order of the Court (Seventh Chamber) of 19 October 2017.,Hernández Zamora; SA v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court — EU trade mark — Application for registration of the word mark Paloma — Earlier figurative mark Paloma — Opposition proceedings — Regulation (EC) No 207/2009 — Article 8(1)(b) — Likelihood of confusion — Principle of interdependence — Similarity of the marks — Absence.,Case C-224/17 P.
62012CO0171(01),Order of the Court (Fifth Chamber) of 6 October 2017.,Giulio Gambettola v Carrols Corp.,Taxation of costs.,Case C-171/12 P-DEP.
62017CO0158,Order of the Court (Sixth Chamber) of 20 September 2017.,Anton Riemerschmid Weinbrennerei und Likörfabrik GmbH &amp; Co. KG v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court — EU trade mark — Opposition proceedings — Application for registration of work mark LITU — Opposition dismissed.,Case C-158/17 P.
